Category,comment/name,DOI,units,temperature,cation1,cation1_conc,cation2,cation2_conc,cation3,cation3_conc,cation4,cation4_conc,cation5,cation5_conc,cation6,cation6_conc,cation7,cation7_conc,cation8,cation8_conc,anion1,anion1_conc,anion2,anion2_conc,anion3,anion3_conc,anion4,anion4_conc,anion5,anion5_conc,anion6,anion6_conc,anion7,anion7_conc,anion8,anion8_conc,solvent1,solvent1_ratio,solvent2,solvent2_ratio,solvent3,solvent3_ratio,solvent4,solvent4_ratio,solvent5,solvent5_ratio,solvent6,solvent6_ratio,solvent7,solvent7_ratio,solvent8,solvent8_ratio,category
,MS-1086-maxT,,number,1300.0,Cu+2,1.0,Fe+2,2.0,,,,,,,,,,,,,O4P-3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,random
,aprotic-1087-minT-lowconc,,mass,302.736,Hg+2,0.0311682893073795,,,,,,,,,,,,,,,Br-,0.0623365786147591,,,,,,,,,,,,,,,C3H7NO-dimethyl,3.0,CHBr3,2.0,,,,,,,,,,,,,random
,protic-1088-minT-lowconc,,mass,247.975,Sn+2,0.0093504867922138,In+3,0.0093504867922138,Hg+2,0.0093504867922138,,,,,,,,,,,NO3-,0.0467524339610693,CHO3-,0.0093504867922138,F2O2P-,0.0093504867922138,,,,,,,,,,,CH3OH,3.0,C2H6O2,3.0,H2O,3.0,,,,,,,,,,,random
,protic-1089-minT-lowconc,,mass,196.875,Li+,0.0155841446536897,Zn+2,0.0155841446536897,K+,0.0155841446536897,,,,,,,,,,,C2H4O2-2,0.0155841446536897,CH3O-,0.0155841446536897,F2NO4S2-,0.0155841446536897,,,,,,,,,,,C2H6O,3.0,H2O,1.0,,,,,,,,,,,,,random
,protic-1090-minT-lowconc,,mass,184.17,Fe+2,0.0374019471688555,,,,,,,,,,,,,,,CO3-2,0.0187009735844277,NO3-,0.0374019471688555,,,,,,,,,,,,,CH3OH,1.0,,,,,,,,,,,,,,,random
,aprotic-1091-minT-lowconc,,mass,196.665,Sn+2,0.0311682893073795,,,,,,,,,,,,,,,NO3-,0.0623365786147591,,,,,,,,,,,,,,,CH3OH,2.0,C6H14O3,1.0,C4H8O2,1.0,,,,,,,,,,,random
,protic-1092-minT-lowconc,,mass,278.42499999999995,Zn+2,0.0155841446536897,V+2,0.0155841446536897,,,,,,,,,,,,,F-,0.0623365786147591,,,,,,,,,,,,,,,C4H11NO,1.0,C6H15NO2,2.0,C9H19NO,3.0,,,,,,,,,,,random
,protic-1093-minT-lowconc,,mass,296.625,Li+,0.0133578382745912,H3O+,0.0133578382745912,Ag+2,0.0133578382745912,,,,,,,,,,,CH3O-,0.0534313530983649,,,,,,,,,,,,,,,C2H6O,2.0,CH4N2O,2.0,,,,,,,,,,,,,random
,protic-1094-minT-lowconc,,mass,314.7375,V+3,0.0077920723268448,Sn+2,0.0077920723268448,Zr+4,0.0077920723268448,,,,,,,,,,,C2H3O2-,0.070128650941604,,,,,,,,,,,,,,,C4H11NO,1.0,C2H6O,1.0,CH4N2O,2.0,,,,,,,,,,,random
,aq-1095-minT-lowconc,,mass,286.65000000000003,Ba+2,0.0333945956864781,,,,,,,,,,,,,,,C2H3O2-,0.0333945956864781,C4BO8-,0.0200367574118868,CO3-2,0.0066789191372956,,,,,,,,,,,H2O,1.0,,,,,,,,,,,,,,,random
,aprotic-1096-minT-lowconc,,mass,221.2980000000001,Ag+,0.0534313530983649,,,,,,,,,,,,,,,CO3-2,0.0133578382745912,BH4-,0.0133578382745912,BF4-,0.0133578382745912,,,,,,,,,,,C4H10O2,1.0,CH3NO2,2.0,CH3OH,2.0,,,,,,,,,,,random
,aprotic-1097-minT-lowconc,,mass,246.75,Co+2,0.0116881084902673,Cu+2,0.0116881084902673,Ca+2,0.0116881084902673,,,,,,,,,,,I-,0.035064325470802,C6H2O4-2,0.0116881084902673,F2NO4S2-,0.0116881084902673,,,,,,,,,,,C4H5F3O2,2.0,,,,,,,,,,,,,,,random
,IL-1098-minT-lowconc,,mass,300.0,Ag+,0.0467524339610693,,,,,,,,,,,,,,,F-,0.0233762169805346,NO3-,0.0233762169805346,,,,,,,,,,,,,C6H11N2+,1.0,C8H18N+,1.0,C4H12NO+,1.0,AsF6-,3.0,,,,,,,,,random
,aprotic-1099-minT-lowconc,,mass,328.65000000000003,Cr+3,0.0103894297691265,Be+2,0.0103894297691265,Cs+,0.0103894297691265,,,,,,,,,,,Br-,0.0623365786147591,,,,,,,,,,,,,,,C9H19NO,1.0,,,,,,,,,,,,,,,random
,protic-1100-minT-lowconc,,mass,193.2,Be+2,0.0467524339610693,,,,,,,,,,,,,,,CO3-2,0.0467524339610693,,,,,,,,,,,,,,,C3H8O,2.0,,,,,,,,,,,,,,,random
,protic-1101-minT-lowconc,,mass,188.685,Zn+2,0.0311682893073795,,,,,,,,,,,,,,,CHO3-,0.0623365786147591,,,,,,,,,,,,,,,C3H8O,2.0,CH3OH,2.0,,,,,,,,,,,,,random
,aprotic-1102-minT-lowconc,,mass,255.675,Cu+2,0.0155841446536897,Fe+2,0.0155841446536897,,,,,,,,,,,,,F-,0.0467524339610693,AsF6-,0.0155841446536897,,,,,,,,,,,,,C3H6O,3.0,C3H3FO3,3.0,,,,,,,,,,,,,random
,MS-1103-minT,,number,1000.0,Cs+,1.0,Mg+2,1.0,,,,,,,,,,,,,F-,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,random
,MS-1103-maxT,,number,1300.0,Cs+,1.0,Mg+2,1.0,,,,,,,,,,,,,F-,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,random
,aprotic-1104-minT-lowconc,,mass,326.55,Mg+2,0.0116881084902673,Hg+2,0.0116881084902673,Na+,0.0116881084902673,,,,,,,,,,,OH-,0.0584405424513367,,,,,,,,,,,,,,,C3H4O3,3.0,,,,,,,,,,,,,,,random
,aprotic-1105-minT-lowconc,,mass,297.69000000000005,Cr+3,0.0311682893073795,,,,,,,,,,,,,,,C9H18NO-,0.0311682893073795,C6H2O4-2,0.0311682893073795,,,,,,,,,,,,,CHCl3,1.0,C6H5NO2,3.0,C9H19NO,3.0,,,,,,,,,,,random
,protic-1106-minT-lowconc,,mass,305.7,OV+2,0.0467524339610693,,,,,,,,,,,,,,,C2H4O2-2,0.0233762169805346,CO3-2,0.0233762169805346,,,,,,,,,,,,,C6H15NO2,3.0,C3H8O,1.0,CH4N2O,3.0,,,,,,,,,,,random
,protic-1107-minT-lowconc,,mass,246.5610000000001,Sn+2,0.0155841446536897,Cd+2,0.0155841446536897,Ba+2,0.0155841446536897,,,,,,,,,,,C6H2O4-2,0.0467524339610693,,,,,,,,,,,,,,,H2O,2.0,C2H6O2,1.0,C3H8O,2.0,,,,,,,,,,,random
,aprotic-1108-minT-lowconc,,mass,266.175,Al+3,0.0093504867922138,Cd+2,0.0093504867922138,Mg+2,0.0093504867922138,,,,,,,,,,,Cl-,0.0467524339610693,F-,0.0093504867922138,OH-,0.0093504867922138,,,,,,,,,,,CH3NO2,3.0,C3H8O3S,3.0,,,,,,,,,,,,,random
,aprotic-1109-minT-lowconc,,mass,237.65,Mg+2,0.0311682893073795,,,,,,,,,,,,,,,F2O2P-,0.0623365786147591,,,,,,,,,,,,,,,C4H5F3O2,2.0,C6H14O3,1.0,,,,,,,,,,,,,random
,aprotic-1110-minT-lowconc,,mass,247.445625,Cr+3,0.0187009735844277,O2V+,0.0187009735844277,,,,,,,,,,,,,F-,0.0187009735844277,CF3O3S-,0.0187009735844277,CO3-2,0.0187009735844277,,,,,,,,,,,C4H10O2,3.0,C4H6O2,3.0,C3H6O3,2.0,,,,,,,,,,,random
,protic-1111-minT-lowconc,,mass,264.45,Hf+4,0.0187009735844277,,,,,,,,,,,,,,,ClO4-,0.074803894337711,,,,,,,,,,,,,,,C9H19NO,2.0,H2O,3.0,C2H6O,2.0,,,,,,,,,,,random
,aprotic-1112-minT-lowconc,,mass,214.01625,Be+2,0.0093504867922138,Tl+3,0.0093504867922138,Sn+2,0.0093504867922138,,,,,,,,,,,C2H5O-,0.0467524339610693,C3H7O-,0.0093504867922138,ClO4-,0.0093504867922138,,,,,,,,,,,C3H6O,3.0,CHBr3,1.0,,,,,,,,,,,,,random
,protic-1113-minT-lowconc,,mass,314.7375,Zn+2,0.0467524339610693,,,,,,,,,,,,,,,O4P-3,0.0233762169805346,C2F6NO4S2-,0.0233762169805346,,,,,,,,,,,,,C4H11NO,1.0,CH4N2O,2.0,C2H6O,1.0,,,,,,,,,,,random
,aprotic-1114-minT-lowconc,,mass,256.2,Cd+2,0.0467524339610693,,,,,,,,,,,,,,,O4S-2,0.0467524339610693,,,,,,,,,,,,,,,CH3NO2,2.0,,,,,,,,,,,,,,,random
,aprotic-1115-minT-lowconc,,mass,271.565,Be+2,0.0311682893073795,,,,,,,,,,,,,,,F2NO4S2-,0.0623365786147591,,,,,,,,,,,,,,,CHCl3,1.0,C2H4Br2,2.0,,,,,,,,,,,,,random
,aprotic-1116-minT-lowconc,,mass,198.87,Sr+2,0.0311682893073795,,,,,,,,,,,,,,,C2H3O2-,0.0311682893073795,I-,0.0311682893073795,,,,,,,,,,,,,C4H8O2,3.0,,,,,,,,,,,,,,,random
,protic-1117-minT-lowconc,,mass,234.15,Cs+,0.0584405424513367,,,,,,,,,,,,,,,O4P-3,0.0116881084902673,C2F6NO4S2-,0.0116881084902673,C4H6F3O2-,0.0116881084902673,,,,,,,,,,,C4H11NO,1.0,,,,,,,,,,,,,,,random
,aq-1118-minT-lowconc,,mass,286.65000000000003,Cr+2,0.0311682893073795,,,,,,,,,,,,,,,BF4-,0.0311682893073795,CH3O-,0.0311682893073795,,,,,,,,,,,,,H2O,1.0,,,,,,,,,,,,,,,random
,protic-1119-minT-lowconc,,mass,239.4,Ag+2,0.0359634107392841,,,,,,,,,,,,,,,C2H5O-,0.0359634107392841,F6P-,0.0143853642957136,O4P-3,0.0071926821478568,,,,,,,,,,,C4H11NO,2.0,,,,,,,,,,,,,,,random
,protic-1120-minT-lowconc,,mass,307.24500000000006,V+2,0.0311682893073795,,,,,,,,,,,,,,,C2H3O2-,0.0311682893073795,NO3-,0.0311682893073795,,,,,,,,,,,,,C2H6O2,3.0,CH4N2O,2.0,C4H11NO,2.0,,,,,,,,,,,random
,aprotic-1121-minT-lowconc,,mass,241.78,Cu+2,0.0155841446536897,OV+2,0.0155841446536897,,,,,,,,,,,,,ClO4-,0.0623365786147591,,,,,,,,,,,,,,,C5H5N,2.0,C2H3N,1.0,,,,,,,,,,,,,random
,IL-1122-minT-lowconc,,mass,300.0,Ni+2,0.0155841446536897,Ca+2,0.0155841446536897,,,,,,,,,,,,,C4BO8-,0.0467524339610693,C9H18NO-,0.0155841446536897,,,,,,,,,,,,,C4H12NO+,1.0,C16H36P+,1.0,C6H15NO2+,1.0,C2F6NO4S2-,1.0,,,,,,,,,random
,protic-1123-minT-lowconc,,mass,243.88875,Ni+2,0.0292202712256683,Ti+,0.0058440542451336,,,,,,,,,,,,,C9H18NO-,0.0292202712256683,F6P-,0.0233762169805346,C2H4O2-2,0.0058440542451336,,,,,,,,,,,C2H6O2,1.0,C4H11NO,3.0,,,,,,,,,,,,,random
,protic-1124-minT-lowconc,,mass,249.045,O2V+,0.0534313530983649,,,,,,,,,,,,,,,BH4-,0.0133578382745912,C2H4O2-2,0.0133578382745912,F6P-,0.0133578382745912,,,,,,,,,,,C2H6O2,3.0,C6H15NO2,2.0,C4H11NO,2.0,,,,,,,,,,,random
,protic-1125-minT-lowconc,,mass,300.3,Pt+2,0.0374019471688555,,,,,,,,,,,,,,,C6H2O4-2,0.0187009735844277,C4BO8-,0.0374019471688555,,,,,,,,,,,,,C9H19NO,2.0,C4H11NO,3.0,CH4N2O,1.0,,,,,,,,,,,random
,IL-1126-minT-lowconc,,mass,300.0,Cd+2,0.0103894297691265,Be+2,0.0103894297691265,V+2,0.0103894297691265,,,,,,,,,,,C9H18NO-,0.0415577190765061,F-,0.0103894297691265,ClO4-,0.0103894297691265,,,,,,,,,,,C11H24N+,1.0,C16H36P+,1.0,C3H8NO+,1.0,CHO3-,3.0,,,,,,,,,random
,MS-1127-minT,,number,1000.0,Ba+2,4.0,,,,,,,,,,,,,,,O4P-3,2.0,O4S-2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,random
,MS-1127-maxT,,number,1300.0,Ba+2,4.0,,,,,,,,,,,,,,,O4P-3,2.0,O4S-2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,random
,protic-1128-minT-lowconc,,mass,202.335,Li+,0.0519471488456326,Cs+,0.0103894297691265,,,,,,,,,,,,,O4S-2,0.0103894297691265,BF4-,0.0103894297691265,O4P-3,0.0103894297691265,,,,,,,,,,,C2H6O,2.0,C2H6O2,1.0,,,,,,,,,,,,,random
,protic-1129-minT-lowconc,,mass,289.5375,V+3,0.0085004425383762,Pt+2,0.0085004425383762,Cr+3,0.0085004425383762,,,,,,,,,,,F-,0.0425022126918812,BH4-,0.0255013276151287,,,,,,,,,,,,,C6H15NO2,2.0,CH4N2O,1.0,H2O,1.0,,,,,,,,,,,random
,protic-1130-minT-lowconc,,mass,377.475,Be+2,0.0311682893073795,,,,,,,,,,,,,,,C4H6F3O2-,0.0311682893073795,BF4-,0.0311682893073795,,,,,,,,,,,,,C9H19NO,2.0,CH4N2O,2.0,,,,,,,,,,,,,random
,aprotic-1131-minT-lowconc,,mass,338.96625,Na+,0.0133578382745912,Zr+4,0.0133578382745912,V+3,0.0133578382745912,,,,,,,,,,,O4S-2,0.0534313530983649,,,,,,,,,,,,,,,C2H4O4S,2.0,C3H6O3,2.0,,,,,,,,,,,,,random
,MS-1132-minT,,number,1000.0,Al+3,1.0,Pd+2,1.0,,,,,,,,,,,,,F-,3.0,CO3-2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,random
,MS-1132-maxT,,number,1300.0,Al+3,1.0,Pd+2,1.0,,,,,,,,,,,,,F-,3.0,CO3-2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,random
,protic-1133-minT-lowconc,,mass,240.051,Ba+2,0.0311682893073795,,,,,,,,,,,,,,,OH-,0.0311682893073795,AsF6-,0.0155841446536897,C2F6NO4S2-,0.0155841446536897,,,,,,,,,,,C2H6O2,1.0,C2H6O,3.0,CH4N2O,1.0,,,,,,,,,,,random
,protic-1134-minT-lowconc,,mass,273.105,Rb+,0.0467524339610693,,,,,,,,,,,,,,,F-,0.0233762169805346,CH3O-,0.0233762169805346,,,,,,,,,,,,,C2H6O2,2.0,,,,,,,,,,,,,,,random
,protic-1135-minT-lowconc,,mass,304.05,Cr+2,0.0187009735844277,In+3,0.0187009735844277,,,,,,,,,,,,,BF4-,0.0187009735844277,C4BO8-,0.0187009735844277,O4P-3,0.0187009735844277,,,,,,,,,,,H2O,2.0,C4H11NO,3.0,CH4N2O,2.0,,,,,,,,,,,random
,aprotic-1136-minT-lowconc,,mass,239.4,Ti+,0.0415577190765061,V+3,0.0103894297691265,OV+2,0.0103894297691265,,,,,,,,,,,O4P-3,0.0311682893073795,,,,,,,,,,,,,,,C2H3N,2.0,,,,,,,,,,,,,,,random
,protic-1137-minT-lowconc,,mass,273.105,Hg+2,0.0116881084902673,OV+2,0.0116881084902673,Rb+,0.0116881084902673,,,,,,,,,,,CF3O3S-,0.0584405424513367,,,,,,,,,,,,,,,C2H6O2,2.0,,,,,,,,,,,,,,,random
,protic-1138-minT-lowconc,,mass,273.52500000000003,Li+,0.0467524339610693,,,,,,,,,,,,,,,C2H3O2-,0.0155841446536897,C9H18NO-,0.0155841446536897,C2H5O-,0.0155841446536897,,,,,,,,,,,CH4N2O,1.0,C6H15NO2,3.0,,,,,,,,,,,,,random
,protic-1139-minT-lowconc,,mass,239.4,Ca+2,0.0389603616342244,,,,,,,,,,,,,,,Br-,0.0389603616342244,O4P-3,0.0077920723268448,C2H4O2-2,0.0077920723268448,,,,,,,,,,,C4H11NO,2.0,,,,,,,,,,,,,,,random
,protic-1140-minT-lowconc,,mass,207.0425,Cu+2,0.0267156765491824,Pb+2,0.0133578382745912,,,,,,,,,,,,,O4P-3,0.0133578382745912,F6P-,0.0267156765491824,C4H6F3O2-,0.0133578382745912,,,,,,,,,,,C4H11NO,2.0,C2H6O2,1.0,C2H6O,3.0,,,,,,,,,,,random
,aprotic-1141-minT-lowconc,,mass,274.365,Zn+2,0.0311682893073795,,,,,,,,,,,,,,,CF3O3S-,0.0311682893073795,C3H7O-,0.0155841446536897,C9H18NO-,0.0155841446536897,,,,,,,,,,,CHBr3,2.0,C3H4O3,1.0,C5H5N,3.0,,,,,,,,,,,random
,aprotic-1142-minT-lowconc,,mass,312.375,Cr+3,0.0093504867922138,Cd+2,0.0093504867922138,Tl+3,0.0093504867922138,,,,,,,,,,,Cl-,0.0467524339610693,C2H5O-,0.0093504867922138,CO3-2,0.0093504867922138,,,,,,,,,,,C3H3FO3,3.0,C3H8O3S,1.0,,,,,,,,,,,,,random
,aprotic-1143-minT-lowconc,,mass,219.695,Li+,0.0103894297691265,Sn+2,0.0103894297691265,Fe+3,0.0103894297691265,,,,,,,,,,,F6P-,0.0415577190765061,C3H7O-,0.0103894297691265,CHO3-,0.0103894297691265,,,,,,,,,,,C6H15N,2.0,C2H4Cl2-ethane,2.0,C5H5N,2.0,,,,,,,,,,,random
,IL-1144-minT-lowconc,,mass,300.0,Na+,0.0467524339610693,,,,,,,,,,,,,,,C9H18NO-,0.0467524339610693,,,,,,,,,,,,,,,C6H15NO2+,1.0,C6H11N2+,1.0,C4H6F3O2-,1.0,BF4-,1.0,,,,,,,,,random
,aprotic-1145-minT-lowconc,,mass,241.2375,Rb+,0.0333945956864781,Ca+2,0.0066789191372956,Li+,0.0200367574118868,,,,,,,,,,,O4S-2,0.0333945956864781,,,,,,,,,,,,,,,C4H5N,1.0,CHCl3,1.0,,,,,,,,,,,,,random
,IL-1146-minT-lowconc,,mass,300.0,Pd+2,0.0311682893073795,,,,,,,,,,,,,,,C2F6NO4S2-,0.0623365786147591,,,,,,,,,,,,,,,C9H18NO+,1.0,C12H14N2+2,1.0,CHO3-,3.0,,,,,,,,,,,random
,aprotic-1147-minT-lowconc,,mass,187.985,Cd+2,0.0311682893073795,,,,,,,,,,,,,,,C4H6F3O2-,0.0623365786147591,,,,,,,,,,,,,,,C3H6O,3.0,CH3OH,2.0,C4H8O2,1.0,,,,,,,,,,,random
,aprotic-1148-minT-lowconc,,mass,246.54,Cs+,0.0467524339610693,,,,,,,,,,,,,,,CH3O-,0.0467524339610693,,,,,,,,,,,,,,,C3H7NO-methyl,2.0,C4H5N,3.0,,,,,,,,,,,,,random
,protic-1149-minT-lowconc,,mass,426.3,Mg+2,0.0093504867922138,Y+3,0.0093504867922138,Be+2,0.0093504867922138,,,,,,,,,,,CH3O-,0.0467524339610693,F2NO4S2-,0.0093504867922138,NO3-,0.0093504867922138,,,,,,,,,,,CH4N2O,3.0,,,,,,,,,,,,,,,random
,aprotic-1150-minT-lowconc,,mass,217.14,Hf+4,0.0187009735844277,,,,,,,,,,,,,,,C4BO8-,0.074803894337711,,,,,,,,,,,,,,,C3H6O,3.0,C4H5N,2.0,,,,,,,,,,,,,random
,aprotic-1151-minT-lowconc,,mass,287.96250000000003,Be+2,0.0467524339610693,,,,,,,,,,,,,,,O4P-3,0.0233762169805346,OH-,0.0233762169805346,,,,,,,,,,,,,C3H6O,3.0,C2H4O4S,3.0,,,,,,,,,,,,,random
,aprotic-1152-minT-lowconc,,mass,238.89,Pb+2,0.0311682893073795,,,,,,,,,,,,,,,BH4-,0.0623365786147591,,,,,,,,,,,,,,,CH2Cl2,2.0,C3H8O3S,2.0,C2H4Cl2-ethane,3.0,,,,,,,,,,,random
,aprotic-1153-minT-lowconc,,mass,241.08000000000004,Be+2,0.0311682893073795,,,,,,,,,,,,,,,Br-,0.0311682893073795,OH-,0.0311682893073795,,,,,,,,,,,,,C6H5F,2.0,C4H6O2,3.0,,,,,,,,,,,,,random
,aprotic-1154-minT-lowconc,,mass,228.48,Y+3,0.0233762169805346,,,,,,,,,,,,,,,C2H3O2-,0.070128650941604,,,,,,,,,,,,,,,C4H8O2,1.0,C3H9O4P,3.0,,,,,,,,,,,,,random
,protic-1155-minT-lowconc,,mass,203.175,Ti+,0.0623365786147591,,,,,,,,,,,,,,,C6H2O4-2,0.0311682893073795,,,,,,,,,,,,,,,C2H6O,3.0,C4H11NO,3.0,,,,,,,,,,,,,random
,IL-1156-minT-lowconc,,mass,300.0,O2V+,0.0467524339610693,,,,,,,,,,,,,,,C2H3O2-,0.0155841446536897,F6P-,0.0155841446536897,CF3O3S-,0.0155841446536897,,,,,,,,,,,C12H14N2+2,1.0,C9H18NO+,1.0,Br-,2.0,C4H6F3O2-,1.0,,,,,,,,,random
,MS-1157-minT,,number,1000.0,Al+3,1.0,,,,,,,,,,,,,,,NO3-,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,random
,MS-1157-maxT,,number,1300.0,Al+3,1.0,,,,,,,,,,,,,,,NO3-,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,random
,IL-1158-minT-lowconc,,mass,300.0,V+3,0.0233762169805346,,,,,,,,,,,,,,,CF3O3S-,0.0233762169805346,Cl-,0.0233762169805346,NO3-,0.0233762169805346,,,,,,,,,,,C4H12NO+,1.0,CHO3-,1.0,,,,,,,,,,,,,random
,protic-1159-minT-lowconc,,mass,205.38,Ti+,0.0187009735844277,OV+2,0.0187009735844277,,,,,,,,,,,,,C2H5O-,0.0187009735844277,BF4-,0.0187009735844277,AsF6-,0.0187009735844277,,,,,,,,,,,C4H11NO,1.0,C2H6O,3.0,H2O,1.0,,,,,,,,,,,random
,protic-1160-minT-lowconc,,mass,334.38300000000004,Rb+,0.0467524339610693,Ni+2,0.0116881084902673,,,,,,,,,,,,,CO3-2,0.035064325470802,,,,,,,,,,,,,,,CH4N2O,2.0,C2H6O2,3.0,,,,,,,,,,,,,random
,aq-1161-minT-lowconc,,mass,286.65000000000003,Zr+4,0.0155841446536897,Pt+2,0.0155841446536897,,,,,,,,,,,,,F2O2P-,0.0311682893073795,NO3-,0.0155841446536897,O4P-3,0.0155841446536897,,,,,,,,,,,H2O,1.0,,,,,,,,,,,,,,,random
,protic-1162-minT-lowconc,,mass,361.2,H4N+,0.0467524339610693,,,,,,,,,,,,,,,OH-,0.0467524339610693,,,,,,,,,,,,,,,CH4N2O,1.0,C9H19NO,2.0,,,,,,,,,,,,,random
,protic-1163-minT-lowconc,,mass,201.36375,Ni+2,0.0311682893073795,,,,,,,,,,,,,,,ClO4-,0.0623365786147591,,,,,,,,,,,,,,,C4H11NO,2.0,C3H8O,3.0,CH3OH,3.0,,,,,,,,,,,random
,aq-1164-minT-lowconc,,mass,286.65000000000003,Rb+,0.0133578382745912,Pb+2,0.0133578382745912,Cr+3,0.0133578382745912,,,,,,,,,,,ClO4-,0.0267156765491824,O4S-2,0.0133578382745912,C6H2O4-2,0.0133578382745912,,,,,,,,,,,H2O,1.0,,,,,,,,,,,,,,,random
,aprotic-1165-minT-lowconc,,mass,246.3475,Cr+2,0.0311682893073795,,,,,,,,,,,,,,,F2O2P-,0.0623365786147591,,,,,,,,,,,,,,,C6H5NO2,1.0,C3H7NO-methyl,2.0,C4H5F3O2,3.0,,,,,,,,,,,random
,protic-1166-minT-lowconc,,mass,295.23,Li+,0.0275014317418055,Fe+3,0.0055002863483611,O2V+,0.0220011453934444,,,,,,,,,,,O4S-2,0.0275014317418055,Br-,0.0055002863483611,Cl-,0.0055002863483611,,,,,,,,,,,C2H6O2,2.0,CH4N2O,2.0,C6H15NO2,3.0,,,,,,,,,,,random
,protic-1167-minT-lowconc,,mass,209.3,Cr+3,0.0103894297691265,Ag+,0.0103894297691265,Mg+2,0.0103894297691265,,,,,,,,,,,OH-,0.0623365786147591,,,,,,,,,,,,,,,C4H11NO,3.0,C2H6O,1.0,C3H8O,2.0,,,,,,,,,,,random
,MS-1168-minT,,number,1000.0,Fe+3,2.0,,,,,,,,,,,,,,,I-,3.0,CO3-2,1.0,ClO4-,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,random
,MS-1168-maxT,,number,1300.0,Fe+3,2.0,,,,,,,,,,,,,,,I-,3.0,CO3-2,1.0,ClO4-,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,random
,protic-1169-minT-lowconc,,mass,270.6375,Rb+,0.0155841446536897,Fe+3,0.0155841446536897,,,,,,,,,,,,,F2O2P-,0.0623365786147591,,,,,,,,,,,,,,,C6H15NO2,1.0,H2O,3.0,,,,,,,,,,,,,random
,MS-1170-minT,,number,1000.0,Ti+,1.0,Cu+,1.0,Ba+2,1.0,,,,,,,,,,,F-,2.0,Br-,1.0,I-,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,random
,MS-1170-maxT,,number,1300.0,Ti+,1.0,Cu+,1.0,Ba+2,1.0,,,,,,,,,,,F-,2.0,Br-,1.0,I-,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,random
,aq-1171-minT-lowconc,,mass,286.65000000000003,Hf+4,0.0187009735844277,,,,,,,,,,,,,,,Cl-,0.0374019471688555,C3H7O-,0.0187009735844277,NO3-,0.0187009735844277,,,,,,,,,,,H2O,1.0,,,,,,,,,,,,,,,random
,MS-1172-minT,,number,1000.0,Cr+2,2.0,,,,,,,,,,,,,,,ClO4-,1.0,O4P-3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,random
,MS-1172-maxT,,number,1300.0,Cr+2,2.0,,,,,,,,,,,,,,,ClO4-,1.0,O4P-3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,random
,protic-1173-minT-lowconc,,mass,377.475,Al+3,0.0233762169805346,,,,,,,,,,,,,,,Br-,0.0467524339610693,C3H7O-,0.0233762169805346,,,,,,,,,,,,,CH4N2O,2.0,C9H19NO,2.0,,,,,,,,,,,,,random
,aprotic-1174-minT-lowconc,,mass,332.025,Mg+2,0.0187009735844277,O2V+,0.0374019471688555,,,,,,,,,,,,,O4P-3,0.0187009735844277,F6P-,0.0187009735844277,,,,,,,,,,,,,C3H8O3S,3.0,C9H19NO,1.0,C2H4O4S,3.0,,,,,,,,,,,random
,protic-1175-minT-lowconc,,mass,426.3,Ni+2,0.0103894297691265,V+2,0.0103894297691265,Ca+2,0.0103894297691265,,,,,,,,,,,Br-,0.0623365786147591,,,,,,,,,,,,,,,CH4N2O,3.0,,,,,,,,,,,,,,,random
,aprotic-1176-minT-lowconc,,mass,186.9,Ca+2,0.0103894297691265,Na+,0.0103894297691265,Tl+3,0.0103894297691265,,,,,,,,,,,C2F6NO4S2-,0.0623365786147591,,,,,,,,,,,,,,,C3H6O,3.0,,,,,,,,,,,,,,,random
,protic-1177-minT-lowconc,,mass,244.426875,Mn+2,0.0311682893073795,,,,,,,,,,,,,,,F-,0.0311682893073795,C2H5O-,0.0155841446536897,CH3O-,0.0155841446536897,,,,,,,,,,,C6H15NO2,3.0,C4H11NO,2.0,C2H6O2,3.0,,,,,,,,,,,random
,protic-1178-minT-lowconc,,mass,281.308125,Ag+2,0.0311682893073795,,,,,,,,,,,,,,,C2H3O2-,0.0311682893073795,NO3-,0.0155841446536897,C2H5O-,0.0155841446536897,,,,,,,,,,,C9H19NO,3.0,C6H15NO2,2.0,C2H6O2,3.0,,,,,,,,,,,random
,protic-1179-minT-lowconc,,mass,328.65000000000003,In+3,0.0116881084902673,Cr+3,0.0116881084902673,,,,,,,,,,,,,Br-,0.070128650941604,,,,,,,,,,,,,,,C9H19NO,1.0,,,,,,,,,,,,,,,random
