category,comment/name,DOI,units,temperature,cation1,cation2,cation3,cation4,anion1,anion2,anion3,anion4,solvent1,solvent2,solvent3,solvent4,cation1_conc,cation2_conc,cation3_conc,cation4_conc,anion1_conc,anion2_conc,anion3_conc,anion4_conc,solvent1_ratio,solvent2_ratio,solvent3_ratio,solvent4_ratio
random,random-24-maxT-highconc,,mass,420.84999999999997,Pt+2,Mn+2,C8H20P+,,C4BO8-,BC2F2O4-,O4P-3,BF4-,C7H8,,,,0.024022606863776323,0.024022606863776323,0.048045213727552646,0.024022606863776323,0.024022606863776323,0.024022606863776323,0.024022606863776323,0.024022606863776323,1.0,,,
random,random-24-minT-lowconc,,mass,222.60000000000002,Pt+2,Mn+2,C8H20P+,,C4BO8-,BC2F2O4-,O4P-3,BF4-,C7H8,,,,0.011302817769924936,0.011302817769924936,0.022605635539849872,0.011302817769924936,0.011302817769924936,0.011302817769924936,0.011302817769924936,0.011302817769924936,1.0,,,
random,random-24-maxT-lowconc,,mass,420.84999999999997,Pt+2,Mn+2,C8H20P+,,C4BO8-,BC2F2O4-,O4P-3,BF4-,C7H8,,,,0.011302817769924936,0.011302817769924936,0.022605635539849872,0.011302817769924936,0.011302817769924936,0.011302817769924936,0.011302817769924936,0.011302817769924936,1.0,,,
random,random-25-minT-highconc,,mass,269.71875,C8H20P+,,,,C2H5O-,BC2F2O4-,Br-,,C7H8,C6H15NO2,C6H4O2,,0.09609042745510529,0.03203014248503509,0.03203014248503509,0.03203014248503509,0.03203014248503509,0.03203014248503509,0.03203014248503509,,3.0,4.0,1.0,
random,random-25-maxT-highconc,,mass,410.75624999999997,C8H20P+,,,,C2H5O-,BC2F2O4-,Br-,,C7H8,C6H15NO2,C6H4O2,,0.09609042745510529,0.03203014248503509,0.03203014248503509,0.03203014248503509,0.03203014248503509,0.03203014248503509,0.03203014248503509,,3.0,4.0,1.0,
random,random-25-minT-lowconc,,mass,269.71875,C8H20P+,,,,C2H5O-,BC2F2O4-,Br-,,C7H8,C6H15NO2,C6H4O2,,0.045211271079699744,0.015070423693233248,0.015070423693233248,0.015070423693233248,0.015070423693233248,0.015070423693233248,0.015070423693233248,,3.0,4.0,1.0,
random,random-25-maxT-lowconc,,mass,410.75624999999997,C8H20P+,,,,C2H5O-,BC2F2O4-,Br-,,C7H8,C6H15NO2,C6H4O2,,0.045211271079699744,0.015070423693233248,0.015070423693233248,0.015070423693233248,0.015070423693233248,0.015070423693233248,0.015070423693233248,,3.0,4.0,1.0,
random,random-26-minT-highconc,,mass,251.65,Be+2,C4H12N+,H3O+,,O4S-2,BC2F2O4-,F2O2P-,,C7H8,C6H18N3OP,,,0.03203014248503509,0.03203014248503509,0.03203014248503509,0.03203014248503509,0.03203014248503509,0.03203014248503509,0.03203014248503509,,1.0,2.0,,
random,random-26-maxT-highconc,,mass,430.9833333333333,Be+2,C4H12N+,H3O+,,O4S-2,BC2F2O4-,F2O2P-,,C7H8,C6H18N3OP,,,0.03203014248503509,0.03203014248503509,0.03203014248503509,0.03203014248503509,0.03203014248503509,0.03203014248503509,0.03203014248503509,,1.0,2.0,,
random,random-26-minT-lowconc,,mass,251.65,Be+2,C4H12N+,H3O+,,O4S-2,BC2F2O4-,F2O2P-,,C7H8,C6H18N3OP,,,0.015070423693233248,0.015070423693233248,0.015070423693233248,0.015070423693233248,0.015070423693233248,0.015070423693233248,0.015070423693233248,,1.0,2.0,,
random,random-26-maxT-lowconc,,mass,430.9833333333333,Be+2,C4H12N+,H3O+,,O4S-2,BC2F2O4-,F2O2P-,,C7H8,C6H18N3OP,,,0.015070423693233248,0.015070423693233248,0.015070423693233248,0.015070423693233248,0.015070423693233248,0.015070423693233248,0.015070423693233248,,1.0,2.0,,
random,random-27-minT-highconc,,mass,166.95000000000002,Na+,C8H20P+,,,BC2F2O4-,I-,OH-,NO3-,C7H8,,,,0.07206782059132898,0.024022606863776323,0.024022606863776323,0.024022606863776323,0.024022606863776323,0.024022606863776323,0.024022606863776323,0.024022606863776323,1.0,,,
random,random-27-maxT-highconc,,mass,333.45,Na+,C8H20P+,,,BC2F2O4-,I-,OH-,NO3-,C7H8,,,,0.07206782059132898,0.024022606863776323,0.024022606863776323,0.024022606863776323,0.024022606863776323,0.024022606863776323,0.024022606863776323,0.024022606863776323,1.0,,,
random,random-27-minT-lowconc,,mass,166.95000000000002,Na+,C8H20P+,,,BC2F2O4-,I-,OH-,NO3-,C7H8,,,,0.03390845330977481,0.011302817769924936,0.011302817769924936,0.011302817769924936,0.011302817769924936,0.011302817769924936,0.011302817769924936,0.011302817769924936,1.0,,,
random,random-27-maxT-lowconc,,mass,333.45,Na+,C8H20P+,,,BC2F2O4-,I-,OH-,NO3-,C7H8,,,,0.03390845330977481,0.011302817769924936,0.011302817769924936,0.011302817769924936,0.011302817769924936,0.011302817769924936,0.011302817769924936,0.011302817769924936,1.0,,,
random,random-28-minT-highconc,,mass,266.02333333333337,C8H20P+,,,,BC2F2O4-,,,,C4H8O2-dioxane,C2H3N,CH4O,C6H4O4,0.09609042745510529,0.09609042745510529,,,0.09609042745510529,,,,3.0,2.0,3.0,1.0
random,random-28-maxT-highconc,,mass,400.2772222222222,C8H20P+,,,,BC2F2O4-,,,,C4H8O2-dioxane,C2H3N,CH4O,C6H4O4,0.09609042745510529,0.09609042745510529,,,0.09609042745510529,,,,3.0,2.0,3.0,1.0
random,random-28-minT-lowconc,,mass,266.02333333333337,C8H20P+,,,,BC2F2O4-,,,,C4H8O2-dioxane,C2H3N,CH4O,C6H4O4,0.045211271079699744,0.045211271079699744,,,0.045211271079699744,,,,3.0,2.0,3.0,1.0
random,random-28-maxT-lowconc,,mass,400.2772222222222,C8H20P+,,,,BC2F2O4-,,,,C4H8O2-dioxane,C2H3N,CH4O,C6H4O4,0.045211271079699744,0.045211271079699744,,,0.045211271079699744,,,,3.0,2.0,3.0,1.0
random,random-29-minT-highconc,,mass,255.28125,C4H12N+,C4H12NO+,,,BC2F2O4-,,,,C4H6O2,C7H8,C2H4Cl2-ethane,C2H6O,0.048045213727552646,0.048045213727552646,0.09609042745510529,,0.09609042745510529,,,,1.0,1.0,4.0,2.0
random,random-29-maxT-highconc,,mass,375.60625,C4H12N+,C4H12NO+,,,BC2F2O4-,,,,C4H6O2,C7H8,C2H4Cl2-ethane,C2H6O,0.048045213727552646,0.048045213727552646,0.09609042745510529,,0.09609042745510529,,,,1.0,1.0,4.0,2.0
random,random-29-minT-lowconc,,mass,255.28125,C4H12N+,C4H12NO+,,,BC2F2O4-,,,,C4H6O2,C7H8,C2H4Cl2-ethane,C2H6O,0.022605635539849872,0.022605635539849872,0.045211271079699744,,0.045211271079699744,,,,1.0,1.0,4.0,2.0
random,random-29-maxT-lowconc,,mass,375.60625,C4H12N+,C4H12NO+,,,BC2F2O4-,,,,C4H6O2,C7H8,C2H4Cl2-ethane,C2H6O,0.022605635539849872,0.022605635539849872,0.045211271079699744,,0.045211271079699744,,,,1.0,1.0,4.0,2.0
random,random-30-minT-highconc,,mass,219.97500000000002,C8H20P+,,,,BC2F2O4-,Br-,,,C4H8O2-dioxane,,,,0.09609042745510529,0.048045213727552646,0.048045213727552646,,0.048045213727552646,0.048045213727552646,,,1.0,,,
random,random-30-maxT-highconc,,mass,317.48999999999995,C8H20P+,,,,BC2F2O4-,Br-,,,C4H8O2-dioxane,,,,0.09609042745510529,0.048045213727552646,0.048045213727552646,,0.048045213727552646,0.048045213727552646,,,1.0,,,
random,random-30-minT-lowconc,,mass,219.97500000000002,C8H20P+,,,,BC2F2O4-,Br-,,,C4H8O2-dioxane,,,,0.045211271079699744,0.022605635539849872,0.022605635539849872,,0.022605635539849872,0.022605635539849872,,,1.0,,,
random,random-30-maxT-lowconc,,mass,317.48999999999995,C8H20P+,,,,BC2F2O4-,Br-,,,C4H8O2-dioxane,,,,0.045211271079699744,0.022605635539849872,0.022605635539849872,,0.022605635539849872,0.022605635539849872,,,1.0,,,
random,random-31-minT-highconc,,mass,334.19999999999993,C4H12N+,,,,C6H18NSi2-,I-,CO3-2,C4H6F3O2-,C6H6O2,CH3NO2,C3H4O3,C4H8O2-dioxane,0.10676714161678366,0.02135342832335673,0.02135342832335673,0.02135342832335673,0.02135342832335673,0.02135342832335673,0.02135342832335673,0.02135342832335673,2.0,2.0,2.0,1.0
random,random-31-maxT-highconc,,mass,448.04714285714283,C4H12N+,,,,C6H18NSi2-,I-,CO3-2,C4H6F3O2-,C6H6O2,CH3NO2,C3H4O3,C4H8O2-dioxane,0.10676714161678366,0.02135342832335673,0.02135342832335673,0.02135342832335673,0.02135342832335673,0.02135342832335673,0.02135342832335673,0.02135342832335673,2.0,2.0,2.0,1.0
random,random-31-minT-lowconc,,mass,334.19999999999993,C4H12N+,,,,C6H18NSi2-,I-,CO3-2,C4H6F3O2-,C6H6O2,CH3NO2,C3H4O3,C4H8O2-dioxane,0.05023474564411083,0.010046949128822166,0.010046949128822166,0.010046949128822166,0.010046949128822166,0.010046949128822166,0.010046949128822166,0.010046949128822166,2.0,2.0,2.0,1.0
random,random-31-maxT-lowconc,,mass,448.04714285714283,C4H12N+,,,,C6H18NSi2-,I-,CO3-2,C4H6F3O2-,C6H6O2,CH3NO2,C3H4O3,C4H8O2-dioxane,0.05023474564411083,0.010046949128822166,0.010046949128822166,0.010046949128822166,0.010046949128822166,0.010046949128822166,0.010046949128822166,0.010046949128822166,2.0,2.0,2.0,1.0
random,random-32-minT-highconc,,mass,389.02500000000003,C8H20P+,,,,BC2F2O4-,CH3O-,C2H3O2-,,C4H8O2-dioxane,,,,0.09609042745510529,0.03203014248503509,0.03203014248503509,0.03203014248503509,0.03203014248503509,0.03203014248503509,0.03203014248503509,,1.0,,,
random,random-32-maxT-highconc,,mass,458.84999999999997,C8H20P+,,,,BC2F2O4-,CH3O-,C2H3O2-,,C4H8O2-dioxane,,,,0.09609042745510529,0.03203014248503509,0.03203014248503509,0.03203014248503509,0.03203014248503509,0.03203014248503509,0.03203014248503509,,1.0,,,
random,random-32-minT-lowconc,,mass,389.02500000000003,C8H20P+,,,,BC2F2O4-,CH3O-,C2H3O2-,,C4H8O2-dioxane,,,,0.045211271079699744,0.015070423693233248,0.015070423693233248,0.015070423693233248,0.015070423693233248,0.015070423693233248,0.015070423693233248,,1.0,,,
random,random-32-maxT-lowconc,,mass,458.84999999999997,C8H20P+,,,,BC2F2O4-,CH3O-,C2H3O2-,,C4H8O2-dioxane,,,,0.045211271079699744,0.015070423693233248,0.015070423693233248,0.015070423693233248,0.015070423693233248,0.015070423693233248,0.015070423693233248,,1.0,,,
random,random-33-minT-highconc,,mass,372.435,C8H20P+,Ba+2,,,C4H6F3O2-,C6H18NSi2-,F2NO4S2-,F-,C4H8O2-dioxane,C4H5N,C6H18N3OP,,0.0549088156886316,0.0274544078443158,0.0274544078443158,0.0274544078443158,0.0274544078443158,0.0274544078443158,0.0274544078443158,0.0274544078443158,1.0,1.0,1.3333333333333333,
random,random-33-maxT-highconc,,mass,493.1164999999999,C8H20P+,Ba+2,,,C4H6F3O2-,C6H18NSi2-,F2NO4S2-,F-,C4H8O2-dioxane,C4H5N,C6H18N3OP,,0.0549088156886316,0.0274544078443158,0.0274544078443158,0.0274544078443158,0.0274544078443158,0.0274544078443158,0.0274544078443158,0.0274544078443158,1.0,1.0,1.3333333333333333,
random,random-33-minT-lowconc,,mass,372.435,C8H20P+,Ba+2,,,C4H6F3O2-,C6H18NSi2-,F2NO4S2-,F-,C4H8O2-dioxane,C4H5N,C6H18N3OP,,0.025835012045542713,0.012917506022771356,0.012917506022771356,0.012917506022771356,0.012917506022771356,0.012917506022771356,0.012917506022771356,0.012917506022771356,1.0,1.0,1.3333333333333333,
random,random-33-maxT-lowconc,,mass,493.1164999999999,C8H20P+,Ba+2,,,C4H6F3O2-,C6H18NSi2-,F2NO4S2-,F-,C4H8O2-dioxane,C4H5N,C6H18N3OP,,0.025835012045542713,0.012917506022771356,0.012917506022771356,0.012917506022771356,0.012917506022771356,0.012917506022771356,0.012917506022771356,0.012917506022771356,1.0,1.0,1.3333333333333333,
random,random-34-minT-highconc,,mass,271.6875,Cs+,C8H20P+,,,F2NO4S2-,C6H18NSi2-,C2H3O2-,C2H5O-,C3H6O,C4H8O2-dioxane,C14H8O2,CH3NO2,0.07206782059132898,0.024022606863776323,0.024022606863776323,0.024022606863776323,0.024022606863776323,0.024022606863776323,0.024022606863776323,0.024022606863776323,4.0,1.0,1.0,2.0
random,random-34-maxT-highconc,,mass,378.016875,Cs+,C8H20P+,,,F2NO4S2-,C6H18NSi2-,C2H3O2-,C2H5O-,C3H6O,C4H8O2-dioxane,C14H8O2,CH3NO2,0.07206782059132898,0.024022606863776323,0.024022606863776323,0.024022606863776323,0.024022606863776323,0.024022606863776323,0.024022606863776323,0.024022606863776323,4.0,1.0,1.0,2.0
random,random-34-minT-lowconc,,mass,271.6875,Cs+,C8H20P+,,,F2NO4S2-,C6H18NSi2-,C2H3O2-,C2H5O-,C3H6O,C4H8O2-dioxane,C14H8O2,CH3NO2,0.03390845330977481,0.011302817769924936,0.011302817769924936,0.011302817769924936,0.011302817769924936,0.011302817769924936,0.011302817769924936,0.011302817769924936,4.0,1.0,1.0,2.0
random,random-34-maxT-lowconc,,mass,378.016875,Cs+,C8H20P+,,,F2NO4S2-,C6H18NSi2-,C2H3O2-,C2H5O-,C3H6O,C4H8O2-dioxane,C14H8O2,CH3NO2,0.03390845330977481,0.011302817769924936,0.011302817769924936,0.011302817769924936,0.011302817769924936,0.011302817769924936,0.011302817769924936,0.011302817769924936,4.0,1.0,1.0,2.0
random,random-35-minT-highconc,,mass,222.60000000000002,C8H20P+,,,,C6H18NSi2-,C2H4O2-2,,,C4H8O2-dioxane,,,,0.11530851294612635,0.03843617098204212,0.03843617098204212,,0.03843617098204212,0.03843617098204212,,,1.0,,,
random,random-35-maxT-highconc,,mass,404.7,C8H20P+,,,,C6H18NSi2-,C2H4O2-2,,,C4H8O2-dioxane,,,,0.11530851294612635,0.03843617098204212,0.03843617098204212,,0.03843617098204212,0.03843617098204212,,,1.0,,,
random,random-35-minT-lowconc,,mass,222.60000000000002,C8H20P+,,,,C6H18NSi2-,C2H4O2-2,,,C4H8O2-dioxane,,,,0.05425352529563969,0.0180845084318799,0.0180845084318799,,0.0180845084318799,0.0180845084318799,,,1.0,,,
random,random-35-maxT-lowconc,,mass,404.7,C8H20P+,,,,C6H18NSi2-,C2H4O2-2,,,C4H8O2-dioxane,,,,0.05425352529563969,0.0180845084318799,0.0180845084318799,,0.0180845084318799,0.0180845084318799,,,1.0,,,
random,random-36-minT-highconc,,mass,265.67100000000005,V+2,OV+2,C8H20P+,Fe+2,C6H18NSi2-,Br-,,,C6H5NO2,C7H8,C3H6O,,0.017470986810019146,0.017470986810019146,0.017470986810019146,0.017470986810019146,0.08735493405009573,0.03494197362003829,,,3.0,1.0,1.0,
random,random-36-maxT-highconc,,mass,404.77599999999995,V+2,OV+2,C8H20P+,Fe+2,C6H18NSi2-,Br-,,,C6H5NO2,C7H8,C3H6O,,0.017470986810019146,0.017470986810019146,0.017470986810019146,0.017470986810019146,0.08735493405009573,0.03494197362003829,,,3.0,1.0,1.0,
random,random-36-minT-lowconc,,mass,265.67100000000005,V+2,OV+2,C8H20P+,Fe+2,C6H18NSi2-,Br-,,,C6H5NO2,C7H8,C3H6O,,0.008220231105399954,0.008220231105399954,0.008220231105399954,0.008220231105399954,0.04110115552699977,0.016440462210799908,,,3.0,1.0,1.0,
random,random-36-maxT-lowconc,,mass,404.77599999999995,V+2,OV+2,C8H20P+,Fe+2,C6H18NSi2-,Br-,,,C6H5NO2,C7H8,C3H6O,,0.008220231105399954,0.008220231105399954,0.008220231105399954,0.008220231105399954,0.04110115552699977,0.016440462210799908,,,3.0,1.0,1.0,
random,random-37-minT-highconc,,mass,296.45,Mg+2,C8H20P+,,,BC2F2O4-,,,,C3H7NO-dimethyl,C4H8O2-dioxane,CCl4,,0.03843617098204212,0.03843617098204212,0.11530851294612635,,0.11530851294612635,,,,3.0,1.0,2.0,
random,random-37-maxT-highconc,,mass,414.4216666666666,Mg+2,C8H20P+,,,BC2F2O4-,,,,C3H7NO-dimethyl,C4H8O2-dioxane,CCl4,,0.03843617098204212,0.03843617098204212,0.11530851294612635,,0.11530851294612635,,,,3.0,1.0,2.0,
random,random-37-minT-lowconc,,mass,296.45,Mg+2,C8H20P+,,,BC2F2O4-,,,,C3H7NO-dimethyl,C4H8O2-dioxane,CCl4,,0.0180845084318799,0.0180845084318799,0.05425352529563969,,0.05425352529563969,,,,3.0,1.0,2.0,
random,random-37-maxT-lowconc,,mass,414.4216666666666,Mg+2,C8H20P+,,,BC2F2O4-,,,,C3H7NO-dimethyl,C4H8O2-dioxane,CCl4,,0.0180845084318799,0.0180845084318799,0.05425352529563969,,0.05425352529563969,,,,3.0,1.0,2.0,
random,random-38-minT-highconc,,mass,219.97500000000002,Ca+2,C8H20P+,,,C4BO8-,BC2F2O4-,C2F6NO4S2-,C2H4O2-2,C4H8O2-dioxane,,,,0.06005651715944081,0.012011303431888162,0.06005651715944081,0.03603391029566449,0.06005651715944081,0.03603391029566449,0.012011303431888162,0.012011303431888162,1.0,,,
random,random-38-maxT-highconc,,mass,317.48999999999995,Ca+2,C8H20P+,,,C4BO8-,BC2F2O4-,C2F6NO4S2-,C2H4O2-2,C4H8O2-dioxane,,,,0.06005651715944081,0.012011303431888162,0.06005651715944081,0.03603391029566449,0.06005651715944081,0.03603391029566449,0.012011303431888162,0.012011303431888162,1.0,,,
random,random-38-minT-lowconc,,mass,219.97500000000002,Ca+2,C8H20P+,,,C4BO8-,BC2F2O4-,C2F6NO4S2-,C2H4O2-2,C4H8O2-dioxane,,,,0.028257044424812337,0.005651408884962468,0.028257044424812337,0.016954226654887404,0.028257044424812337,0.016954226654887404,0.005651408884962468,0.005651408884962468,1.0,,,
random,random-38-maxT-lowconc,,mass,317.48999999999995,Ca+2,C8H20P+,,,C4BO8-,BC2F2O4-,C2F6NO4S2-,C2H4O2-2,C4H8O2-dioxane,,,,0.028257044424812337,0.005651408884962468,0.028257044424812337,0.016954226654887404,0.028257044424812337,0.016954226654887404,0.005651408884962468,0.005651408884962468,1.0,,,
random,random-39-minT-highconc,,mass,325.99,C4H12N+,,,,C6H18NSi2-,I-,,,C5H5N,C2H4Cl2-ethane,C7H8,,0.09609042745510529,0.048045213727552646,0.048045213727552646,,0.048045213727552646,0.048045213727552646,,,1.5,1.0,2.0,
random,random-39-maxT-highconc,,mass,389.35222222222217,C4H12N+,,,,C6H18NSi2-,I-,,,C5H5N,C2H4Cl2-ethane,C7H8,,0.09609042745510529,0.048045213727552646,0.048045213727552646,,0.048045213727552646,0.048045213727552646,,,1.5,1.0,2.0,
random,random-39-minT-lowconc,,mass,325.99,C4H12N+,,,,C6H18NSi2-,I-,,,C5H5N,C2H4Cl2-ethane,C7H8,,0.045211271079699744,0.022605635539849872,0.022605635539849872,,0.022605635539849872,0.022605635539849872,,,1.5,1.0,2.0,
random,random-39-maxT-lowconc,,mass,389.35222222222217,C4H12N+,,,,C6H18NSi2-,I-,,,C5H5N,C2H4Cl2-ethane,C7H8,,0.045211271079699744,0.022605635539849872,0.022605635539849872,,0.022605635539849872,0.022605635539849872,,,1.5,1.0,2.0,
random,random-40-minT-highconc,,mass,237.890625,C4H12N+,Cr+3,C3H8NO+,,BC2F2O4-,,,,C6H5NO2,C5H5N,C4H5N,C4H8O2-dioxane,0.024022606863776323,0.024022606863776323,0.024022606863776323,0.12011303431888162,0.12011303431888162,,,,3.0,1.0,1.0,3.0
random,random-40-maxT-highconc,,mass,400.4131249999999,C4H12N+,Cr+3,C3H8NO+,,BC2F2O4-,,,,C6H5NO2,C5H5N,C4H5N,C4H8O2-dioxane,0.024022606863776323,0.024022606863776323,0.024022606863776323,0.12011303431888162,0.12011303431888162,,,,3.0,1.0,1.0,3.0
random,random-40-minT-lowconc,,mass,237.890625,C4H12N+,Cr+3,C3H8NO+,,BC2F2O4-,,,,C6H5NO2,C5H5N,C4H5N,C4H8O2-dioxane,0.011302817769924936,0.011302817769924936,0.011302817769924936,0.05651408884962467,0.05651408884962467,,,,3.0,1.0,1.0,3.0
random,random-40-maxT-lowconc,,mass,400.4131249999999,C4H12N+,Cr+3,C3H8NO+,,BC2F2O4-,,,,C6H5NO2,C5H5N,C4H5N,C4H8O2-dioxane,0.011302817769924936,0.011302817769924936,0.011302817769924936,0.05651408884962467,0.05651408884962467,,,,3.0,1.0,1.0,3.0
random,random-41-minT-highconc,,mass,238.9333333333333,C8H20P+,,,,O4S-2,C2H3O2-,BC2F2O4-,,C4H8O2-dioxane,C6H15NO2,C3H8O,C2H3N,0.1098176313772632,0.0274544078443158,0.0274544078443158,0.0274544078443158,0.0274544078443158,0.0274544078443158,0.0274544078443158,,2.0,4.0,1.0,2.0
random,random-41-maxT-highconc,,mass,406.13555555555547,C8H20P+,,,,O4S-2,C2H3O2-,BC2F2O4-,,C4H8O2-dioxane,C6H15NO2,C3H8O,C2H3N,0.1098176313772632,0.0274544078443158,0.0274544078443158,0.0274544078443158,0.0274544078443158,0.0274544078443158,0.0274544078443158,,2.0,4.0,1.0,2.0
random,random-41-minT-lowconc,,mass,238.9333333333333,C8H20P+,,,,O4S-2,C2H3O2-,BC2F2O4-,,C4H8O2-dioxane,C6H15NO2,C3H8O,C2H3N,0.051670024091085426,0.012917506022771356,0.012917506022771356,0.012917506022771356,0.012917506022771356,0.012917506022771356,0.012917506022771356,,2.0,4.0,1.0,2.0
random,random-41-maxT-lowconc,,mass,406.13555555555547,C8H20P+,,,,O4S-2,C2H3O2-,BC2F2O4-,,C4H8O2-dioxane,C6H15NO2,C3H8O,C2H3N,0.051670024091085426,0.012917506022771356,0.012917506022771356,0.012917506022771356,0.012917506022771356,0.012917506022771356,0.012917506022771356,,2.0,4.0,1.0,2.0
random,random-42-minT-highconc,,mass,389.02500000000003,Sn+2,C8H20P+,Pb+2,Li+,C9H18NO-,C6H18NSi2-,,,C4H8O2-dioxane,,,,0.01921808549102106,0.01921808549102106,0.01921808549102106,0.01921808549102106,0.09609042745510529,0.01921808549102106,,,1.0,,,
random,random-42-maxT-highconc,,mass,458.84999999999997,Sn+2,C8H20P+,Pb+2,Li+,C9H18NO-,C6H18NSi2-,,,C4H8O2-dioxane,,,,0.01921808549102106,0.01921808549102106,0.01921808549102106,0.01921808549102106,0.09609042745510529,0.01921808549102106,,,1.0,,,
random,random-42-minT-lowconc,,mass,389.02500000000003,Sn+2,C8H20P+,Pb+2,Li+,C9H18NO-,C6H18NSi2-,,,C4H8O2-dioxane,,,,0.00904225421593995,0.00904225421593995,0.00904225421593995,0.00904225421593995,0.045211271079699744,0.00904225421593995,,,1.0,,,
random,random-42-maxT-lowconc,,mass,458.84999999999997,Sn+2,C8H20P+,Pb+2,Li+,C9H18NO-,C6H18NSi2-,,,C4H8O2-dioxane,,,,0.00904225421593995,0.00904225421593995,0.00904225421593995,0.00904225421593995,0.045211271079699744,0.00904225421593995,,,1.0,,,
random,random-43-minT-highconc,,mass,296.4818181818182,C8H20P+,,,,C6H18NSi2-,,,,C2H3N,C7H8,CH3NO2,,0.09609042745510529,0.09609042745510529,,,0.09609042745510529,,,,1.3333333333333333,1.0,1.3333333333333333,
random,random-43-maxT-highconc,,mass,369.27363636363634,C8H20P+,,,,C6H18NSi2-,,,,C2H3N,C7H8,CH3NO2,,0.09609042745510529,0.09609042745510529,,,0.09609042745510529,,,,1.3333333333333333,1.0,1.3333333333333333,
random,random-43-minT-lowconc,,mass,296.4818181818182,C8H20P+,,,,C6H18NSi2-,,,,C2H3N,C7H8,CH3NO2,,0.045211271079699744,0.045211271079699744,,,0.045211271079699744,,,,1.3333333333333333,1.0,1.3333333333333333,
random,random-43-maxT-lowconc,,mass,369.27363636363634,C8H20P+,,,,C6H18NSi2-,,,,C2H3N,C7H8,CH3NO2,,0.045211271079699744,0.045211271079699744,,,0.045211271079699744,,,,1.3333333333333333,1.0,1.3333333333333333,
random,random-44-minT-highconc,,mass,337.51772727272726,C9H20N+pyro,Hf+4,C4H12N+,,C6H18NSi2-,,,,C9H19NO,C6H6O2,C6H14O3,C7H8,0.02135342832335673,0.02135342832335673,0.02135342832335673,0.12812056994014037,0.12812056994014037,,,,1.5,1.5,1.0,1.5
random,random-44-maxT-highconc,,mass,454.3159090909091,C9H20N+pyro,Hf+4,C4H12N+,,C6H18NSi2-,,,,C9H19NO,C6H6O2,C6H14O3,C7H8,0.02135342832335673,0.02135342832335673,0.02135342832335673,0.12812056994014037,0.12812056994014037,,,,1.5,1.5,1.0,1.5
random,random-44-minT-lowconc,,mass,337.51772727272726,C9H20N+pyro,Hf+4,C4H12N+,,C6H18NSi2-,,,,C9H19NO,C6H6O2,C6H14O3,C7H8,0.010046949128822166,0.010046949128822166,0.010046949128822166,0.06028169477293299,0.06028169477293299,,,,1.5,1.5,1.0,1.5
random,random-44-maxT-lowconc,,mass,454.3159090909091,C9H20N+pyro,Hf+4,C4H12N+,,C6H18NSi2-,,,,C9H19NO,C6H6O2,C6H14O3,C7H8,0.010046949128822166,0.010046949128822166,0.010046949128822166,0.06028169477293299,0.06028169477293299,,,,1.5,1.5,1.0,1.5
random,random-45-minT-highconc,,mass,222.60000000000002,C8H20P+,In+3,C6H11N2+,,C6H18NSi2-,,,,C4H8O2-dioxane,,,,0.024022606863776323,0.024022606863776323,0.024022606863776323,0.12011303431888162,0.12011303431888162,,,,1.0,,,
random,random-45-maxT-highconc,,mass,404.7,C8H20P+,In+3,C6H11N2+,,C6H18NSi2-,,,,C4H8O2-dioxane,,,,0.024022606863776323,0.024022606863776323,0.024022606863776323,0.12011303431888162,0.12011303431888162,,,,1.0,,,
random,random-45-minT-lowconc,,mass,222.60000000000002,C8H20P+,In+3,C6H11N2+,,C6H18NSi2-,,,,C4H8O2-dioxane,,,,0.011302817769924936,0.011302817769924936,0.011302817769924936,0.05651408884962467,0.05651408884962467,,,,1.0,,,
random,random-45-maxT-lowconc,,mass,404.7,C8H20P+,In+3,C6H11N2+,,C6H18NSi2-,,,,C4H8O2-dioxane,,,,0.011302817769924936,0.011302817769924936,0.011302817769924936,0.05651408884962467,0.05651408884962467,,,,1.0,,,
random,random-46-minT-highconc,,mass,240.625,Ni+2,C4H12N+,,,C6H18NSi2-,BC2F2O4-,C2H3O2-,C4BO8-,C7H8,CHCl3,C6H15O4P,C2H4Cl2-ethane,0.0274544078443158,0.0549088156886316,0.0274544078443158,0.0274544078443158,0.0274544078443158,0.0274544078443158,0.0274544078443158,0.0274544078443158,3.0,1.0,1.0,4.0
random,random-46-maxT-highconc,,mass,349.5155555555555,Ni+2,C4H12N+,,,C6H18NSi2-,BC2F2O4-,C2H3O2-,C4BO8-,C7H8,CHCl3,C6H15O4P,C2H4Cl2-ethane,0.0274544078443158,0.0549088156886316,0.0274544078443158,0.0274544078443158,0.0274544078443158,0.0274544078443158,0.0274544078443158,0.0274544078443158,3.0,1.0,1.0,4.0
random,random-46-minT-lowconc,,mass,240.625,Ni+2,C4H12N+,,,C6H18NSi2-,BC2F2O4-,C2H3O2-,C4BO8-,C7H8,CHCl3,C6H15O4P,C2H4Cl2-ethane,0.012917506022771356,0.025835012045542713,0.012917506022771356,0.012917506022771356,0.012917506022771356,0.012917506022771356,0.012917506022771356,0.012917506022771356,3.0,1.0,1.0,4.0
